広告ID,広告名,広告セット名,キャンペーン名,訴求名,登録経路,インプレッション,クリック,消費額,TikTok CV,スプレッドシートCV数,フロント販売本数,CPM,CTR(%),CVR(%),CPA,フロントCPO
"1833053956910081","広告名2025-05-25 11:37:03","広告セット 20250525102748","5/25 AI CR376 タゲ　AIツール探し","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1833054014807122","広告名2025-05-25 11:36:58","広告セット 20250525102748","5/25 AI CR376 タゲ　AIツール探し","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1833054014807138","広告名2025-05-25 11:36:51","広告セット 20250525102748","5/25 AI CR376 タゲ　AIツール探し","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832610688545985","パクるやつ多すぎ（AI）TT用_1_GWeKgbts.mp4","広告セット 20250520010048","5/20 AI CR375 スマ パクるやつ多すぎ（AI）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832601428339794","【LP変更】SNSレベル_TikTok_冒頭1_Zm1D407f.mp4","広告セット 20250303031911","5/20 セン CR320 スマ SNSレベル（ウェビナーLP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832601428340738","【LP変更】SNSレベル_TikTok_冒頭2_u6kYiUgs.mp4","広告セット 20250303031911","5/20 セン CR320 スマ SNSレベル（ウェビナーLP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832601428340754","【LP変更】SNSレベル_TikTok_冒頭3_7ynahJrx.mp4","広告セット 20250303031911","5/20 セン CR320 スマ SNSレベル（ウェビナーLP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832601428340770","【LP変更】SNSレベル_TikTok_冒頭4_309j7HvF.mp4","広告セット 20250303031911","5/20 セン CR320 スマ SNSレベル（ウェビナーLP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832601340024882","アルゴリズム破壊:2025①:Abema.mp4_2025-04-29 22:28:47","広告セット 20250429101724","5/20 セン CR372 タゲ アルゴリズム破壊","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832600896346225","これ全部やめました_修正TikTok用_9xKhmLw5.mp4_2025-04-30 09:11:34","広告セット 20250430091056","5/20 セン CR374 タゲ これ全部やめました（ウェビナーLP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832600576634001","はいそこまで:冒頭1:SNS_kJTC6efE.mp4","広告セット 20250303031911","5/20 セン CR317 スマ はいそこまで（ウェビナーLP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832600532171890","1年後悔（横展開）_冒頭1_SNS_btAawhUm.mp4","広告セット 20250303031911","5/20 セン CR306 スマ 1年後悔（横展開）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832600532172882","1年後悔（横展開）_冒頭2_SNS_aPnpF5Wx.mp4","広告セット 20250303031911","5/20 セン CR306 スマ 1年後悔（横展開）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832600532172898","1年後悔（横展開）_冒頭3_SNS_3xda4fUm.mp4","広告セット 20250303031911","5/20 セン CR306 スマ 1年後悔（横展開）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832600532172914","1年後悔（横展開）_冒頭4_SNS_J9WeIiOq.mp4","広告セット 20250303031911","5/20 セン CR306 スマ 1年後悔（横展開）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832600532172930","1年後悔（横展開）_冒頭5_SNS_c8iLqRux.mp4","広告セット 20250303031911","5/20 セン CR306 スマ 1年後悔（横展開）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832333875429425","俺のChatGPTバカなんだけど_冒頭1_オファー1_AI_ZewzEsRo.mp4_2025-05-17 11:44:41","広告セット 20250517114408","5/17 AI CR374 タゲ 俺のChatGPTバカなんだけど","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832334042296482","俺のChatGPTバカなんだけど_冒頭2_オファー2_AI_Vr8oyk2a.mp4_2025-05-17 11:46:26","広告セット 20250517114408","5/17 AI CR374 タゲ 俺のChatGPTバカなんだけど","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832334042296498","俺のChatGPTバカなんだけど_冒頭2_オファー1_AI_arELybAP.mp4_2025-05-17 11:46:25","広告セット 20250517114408","5/17 AI CR374 タゲ 俺のChatGPTバカなんだけど","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832334042297346","俺のChatGPTバカなんだけど_冒頭1_オファー2_AI_POH5E17j.mp4_2025-05-17 11:46:25","広告セット 20250517114408","5/17 AI CR374 タゲ 俺のChatGPTバカなんだけど","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068405304481","はいそこまで:冒頭1:SNS_kJTC6efE.mp4","広告セット 20250303031911","5/14 セン CR317 スマ はいそこまで（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068317250689","【LP変更】SNSレベル_TikTok_冒頭1_Zm1D407f.mp4","広告セット 20250303031911","5/14 セン CR320 スマ SNSレベル（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068317250705","【LP変更】SNSレベル_TikTok_冒頭2_u6kYiUgs.mp4","広告セット 20250303031911","5/14 セン CR320 スマ SNSレベル（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068317250721","【LP変更】SNSレベル_TikTok_冒頭3_7ynahJrx.mp4","広告セット 20250303031911","5/14 セン CR320 スマ SNSレベル（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068317250737","【LP変更】SNSレベル_TikTok_冒頭4_309j7HvF.mp4","広告セット 20250303031911","5/14 セン CR320 スマ SNSレベル（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068169089185","1年後悔（横展開）_冒頭1_SNS_btAawhUm.mp4","広告セット 20250303031911","5/14 セン CR306 スマ 1年後悔（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068169089201","1年後悔（横展開）_冒頭2_SNS_aPnpF5Wx.mp4","広告セット 20250303031911","5/14 セン CR306 スマ 1年後悔（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068169090241","1年後悔（横展開）_冒頭3_SNS_3xda4fUm.mp4","広告セット 20250303031911","5/14 セン CR306 スマ 1年後悔（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068169090257","1年後悔（横展開）_冒頭4_SNS_J9WeIiOq.mp4","広告セット 20250303031911","5/14 セン CR306 スマ 1年後悔（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832068169090273","1年後悔（横展開）_冒頭5_SNS_c8iLqRux.mp4","広告セット 20250303031911","5/14 セン CR306 スマ 1年後悔（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832067816939601","パクるやつ多すぎ:冒頭6:SNS_B0awUibk.mp4","広告セット 20250303031911","5/14 セン CR319 スマ 当たり（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1832067816939617","問題ないですHQ_uAURDSQ8.mp4","広告セット 20250303031911","5/14 セン CR319 スマ 当たり（新LP）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1831449796247569","全部やめました。フォロワー_iq2YoFRp.png_2025-05-07 17:22:45","バナー_全部やめました（フォロワー）","4/30 セン CR374 タゲ　これ全部やめました","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1831449794260994","全部やめました。アルゴリズム_JEULwlQT.png_2025-05-07 17:22:45","バナー_全部やめました（アルゴリズム）","4/30 セン CR374 タゲ　これ全部やめました","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1831352235978817","AI足りてない_P8_AI_WVjnMS1s.mp4_2025-05-06 13:59:20","広告セット 20250418124137","5/6 AI CR368 タゲ AI足りてないリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1831352235983969","AI足りてない_P9_AI_WVjnMS1s.mp4_2025-05-06 13:59:20","広告セット 20250418124137","5/6 AI CR368 タゲ AI足りてないリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1831341780408401","4つのAI仕事遅い_テストなし_AI.mp4_2025-04-18 12:42:20","広告セット 20250418124137_B","4/24 AI CR363 タゲ　4つのAI仕事遅い","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1831201780923393","動画生成AI TOP3_テストなし_AI_cSK4kJTE.mp4_2025-04-18 12:42:20","広告セット 20250418124137","5/4 AI CR358 タゲ 動画生成AITOP3","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1831201301109762","ChatGPT魔法の言葉_テストなし_AI_hGqexRfP.mp4_2025-04-18 12:42:20","広告セット 20250418124137","5/5 AI CR366 タゲ　Chatgpt魔法の言葉","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1831178605105169","AIの法則:テストなし:AI_aA8hHGl6.mp4","広告セット 20250228121544","5/4 AI CR264 スマ AIの法則","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830819694609442","広告名2025-04-30 18:38:14","広告セット 20250430063640","4/30　セン　CR376　タゲ　もときさんSparkAds","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830816920311985","ASMR:テストなし: 　SNS_lrzIaUhF.mp4_インタラクティブアドオンあり","広告セット 20250430055127","4/30　インタラクティブアドオン→CPAテスト","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830817418469442","ASMR:テストなし: 　SNS_lrzIaUhF.mp4_インタラクティブアドオンなし","広告セット 20250430055127","4/30　インタラクティブアドオン→CPAテスト","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830802253353985","SNSをバズらせるにはこの3つの壁を越えるだけtiktok用_O9W5umbe.mp4_2025-04-30 14:01:30","広告セット 20250430015604","4/30 セン CR375 タゲ バズるための3つの壁","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830783078566961","これ全部やめました_修正TikTok用_9xKhmLw5.mp4_2025-04-30 09:11:34","広告セット 20250430091056","4/30 セン CR374 タゲ　これ全部やめました","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830747123757089","アルゴリズム破壊:ストーリー裏アルゴ:総フォロワー.mp4_2025-04-29 23:22:53","広告セット 20250429110620","4/30 セン CR373 タゲ　アルゴリズム破壊","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830747746210961","アルゴリズム破壊:リール仕組み:総フォロワー.mp4_2025-04-29 23:32:24","広告セット 20250429110620","4/30 セン CR373 タゲ　アルゴリズム破壊","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830748025214993","アルゴリズム破壊:リール裏アルゴ:総フォロワー.mp4_2025-04-29 23:36:36","広告セット 20250429110620","4/30 セン CR373 タゲ　アルゴリズム破壊","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830743035091074","アルゴリズム破壊:2025①:スタッフ.mp4_2025-04-29 22:24:36","広告セット 20250429101724","4/30 セン CR372 タゲ　アルゴリズム破壊/2025","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830743736626242","アルゴリズム破壊:2025①:Abema.mp4_2025-04-29 22:28:47","広告セット 20250429101724","4/30 セン CR372 タゲ　アルゴリズム破壊/2025","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830743928103009","アルゴリズム破壊:2025①:本.mp4_2025-04-29 22:31:31","広告セット 20250429101724","4/30 セン CR372 タゲ　アルゴリズム破壊/2025","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830744098809969","アルゴリズム破壊:2025②:総フォロワー.mp4_2025-04-29 22:24:36","広告セット 20250429101724","4/30 セン CR372 タゲ　アルゴリズム破壊/2025","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830744098810881","アルゴリズム破壊:2025①:総フォロワー.mp4_2025-04-29 22:28:47","広告セット 20250429101724","4/30 セン CR372 タゲ　アルゴリズム破壊/2025","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830744098810897","アルゴリズム破壊:2025①:元東大.mp4_2025-04-29 22:31:31","広告セット 20250429101724","4/30 セン CR372 タゲ　アルゴリズム破壊/2025","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830648383686674","経営者_冒頭1_AI_TVml2jtC.mp4_2025-04-28 21:17:16","広告セット 20250428091634","4/29 AI CR371 タゲ 経営者","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830648433886226","経営者_冒頭3_AI_8SMrYz6p.mp4_2025-04-28 21:17:16","広告セット 20250428091634","4/29 AI CR371 タゲ 経営者","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830648433886242","経営者_冒頭2_AI_P2Wfs8hF.mp4_2025-04-28 21:17:16","広告セット 20250428091634","4/29 AI CR371 タゲ 経営者","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830648119794833","冒頭2_TT_gViyOMk6.mp4_2025-04-28 21:13:00","広告セット 20250428091215","4/29 AI CR370 タゲ 冒頭TT","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830648122392641","冒頭1_TT_Vf2qSuZP.mp4_2025-04-28 21:13:00","広告セット 20250428091215","4/29 AI CR370 タゲ 冒頭TT","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830647938746482","4コマ漫画_テストなし_AI_V3fl6QG0.mp4_2025-04-28 21:07:12","広告セット 20250428090556","4/29 AI CR369 タゲ 4コマ漫画","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830434501098577","P15（具体数値カット）_SliZP0Gv.mp4_2025-04-26 12:30:00","1個の広告セット 20250426102434をコピー","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830430332364850","P15（SNS100投稿）_ujmFvgol.mp4_2025-04-26 11:18:05","1個の広告セット 20250426102434をコピー","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830430332373010","P15（日本一）_9CYniJAT.mp4_2025-04-26 11:22:56","1個の広告セット 20250426102434をコピー","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830426129488978","P14_Bpui8Jdt.mp4_2025-04-26 10:25:01","広告セット 20250426102434","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830426292705442","P17_Q8A0c2nz.mp4_2025-04-26 10:28:12","広告セット 20250426102434","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830426292705458","P16_j6EvrfAc.mp4_2025-04-26 10:28:12","広告セット 20250426102434","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830426292707330","P15_9Nw7qVEk.mp4_2025-04-26 10:28:12","広告セット 20250426102434","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830389013083202","P8_89He7KcP.mp4_2025-04-25 23:46:06","広告セット 20250425114519","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830389014034530","P9_iQ9tnBCa.mp4_2025-04-25 23:46:17","広告セット 20250425114519","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830389014040578","P10_Ou3bFMcy.mp4_2025-04-25 23:46:18","広告セット 20250425114519","4/26 セン CR371 タゲ ダメでした（テスト2）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830385926836274","P7.mp4_2025-04-25 23:46:18","広告セット 20250425114519","4/26 セン CR371 タゲ ダメでした（テスト）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830385926837250","P4.mp4_2025-04-25 23:46:17","広告セット 20250425114519","4/26 セン CR371 タゲ ダメでした（テスト）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830385943731201","P3.mp4_2025-04-25 23:46:06","広告セット 20250425114519","4/26 セン CR371 タゲ ダメでした（テスト）","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830354501505298","AI動画否定_冒頭1_SNS_WZ1gvkOP.mp4","広告セット 20250303031911","3/8 セン CR315 スマ AI動画否定","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830354501505314","AI動画否定_冒頭2_SNS_7zqo4WLO.mp4","広告セット 20250303031911","3/8 セン CR315 スマ AI動画否定","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830354501505330","AI動画否定_冒頭1,実績カット_SNS_Vn6DHd80.mp4","広告セット 20250303031911","3/8 セン CR315 スマ AI動画否定","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830354501506370","AI動画否定_冒頭2,実績カット_SNS_3LuvfwmM.mp4","広告セット 20250303031911","3/8 セン CR315 スマ AI動画否定","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830354110784514","AI3選台本2tik_冒頭1_AI_07pBZi98.mp4_2025-04-12 12:02:42","広告セット 20250412120207(LPのCVRテスト用）","4/12 AI CR298 タゲ AI台本３選","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830354110790754","AI3選台本1tik_冒頭2_AI_zdTWoJnR.mp4_2025-04-12 12:03:29","広告セット 20250412120207(LPのCVRテスト用）","4/12 AI CR298 タゲ AI台本３選","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830354110797890","AI3選台本1tik_冒頭3_AI_vrZlTsPA.mp4_2025-04-12 12:03:30","広告セット 20250412120207(LPのCVRテスト用）","4/12 AI CR298 タゲ AI台本３選","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830354111439969","AI3選台本1tik_冒頭1_AI_c4RpgCvH.mp4_2025-04-12 12:03:30","広告セット 20250412120207(LPのCVRテスト用）","4/12 AI CR298 タゲ AI台本３選","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830270199003266","圧縮済み＃納品_ダメでしたリメイク _TT_東大合格_xkw0sWHn.mp4_2025-04-19 11:20:34","広告セット 20250419111958","4/25 セン CR371 タゲ　ダメでしたリメイク東大合格","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830247577087010","TT中間①冒頭５_AI足りてないリメイク.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR368 タゲ AI足りてないリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830247578567809","TT中間①冒頭１_AI足りてないリメイク.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR368 タゲ AI足りてないリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830247578575073","TT中間①冒頭２_AI足りてないリメイク.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR368 タゲ AI足りてないリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830247578581121","TT中間①冒頭３_AI足りてないリメイク.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR368 タゲ AI足りてないリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830247578587233","TT中間①冒頭４_AI足りてないリメイク.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR368 タゲ AI足りてないリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830190586791010","バズ3つの壁リメイク版_テストなし_SNS_RdXYo7DJ.mp4_2025-04-19 11:20:34","広告セット 20250419111958","4/24 セン CR370 タゲ バズ3つの壁","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830189991607553","ChatGPTでパワポ爆速（リメイク版）TT_冒頭②×中間②_nLM7eVX3.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR367 タゲ　Chatgptパワポリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830189805429857","ChatGPTでパワポ爆速（リメイク版）TT_冒頭①×中間①_bc62i7L5.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR367 タゲ　Chatgptパワポリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830189805437953","ChatGPTでパワポ爆速（リメイク版）TT_冒頭①×中間②_oB8d6mCF.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR367 タゲ　Chatgptパワポリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830189805443105","ChatGPTでパワポ爆速（リメイク版）TT_冒頭②×中間①_OqsF1u3k.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR367 タゲ　Chatgptパワポリメイク","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830185427997729","ChatGPT魔法の言葉_テストなし_AI_hGqexRfP.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR366 タゲ　Chatgpt魔法の言葉","AI","",0,0,0.00,0,0,0,0,0,0,0,0
"1830185124166706","Googleフォーム自分で_テストなし_AI_mwWHK4le.mp4_2025-04-18 12:42:20","広告セット 20250418124137","4/24 AI CR365 タゲ　グーグルフォーム","AI","",0,0,0.00,0,0,0,0,0,0,0,0
